id,price,accommodates,bedrooms,bathrooms,host_is_superhost,host_has_profile_pic
8631419,180.0,7,3.0,2.5,f,t
8919070,30.0,2,1.0,1.0,f,t
7836953,250.0,7,3.0,1.5,f,t
3281072,150.0,3,2.0,1.0,t,t
10252110,375.0,8,4.0,3.5,f,t
5958674,56.0,2,1.0,1.0,f,t
8307502,300.0,6,3.0,2.5,f,t
5958194,45.0,1,1.0,1.0,f,t
4121334,110.0,4,2.0,1.5,t,t
598023,99.0,1,1.0,1.0,f,t
6958603,53.0,2,1.0,1.0,t,t
7390195,75.0,2,1.0,1.0,f,t
4271174,75.0,2,1.0,1.0,f,t
3237501,90.0,1,1.0,2.5,f,t
6438013,69.0,2,1.0,1.0,f,t
10309898,250.0,4,1.0,1.0,f,t
2134911,95.0,1,1.0,1.0,f,t
5002964,50.0,2,1.0,1.0,f,t
6780615,150.0,4,1.0,1.0,t,t
2586642,150.0,4,2.0,1.0,f,t
9490093,150.0,2,1.0,1.0,f,t
1815472,150.0,2,1.0,1.0,f,t
8566475,25.0,4,1.0,1.0,f,t
10205366,265.0,4,0.0,0.0,f,t
2919571,320.0,4,2.0,1.0,f,t
1484651,150.0,4,1.0,2.5,f,t
6327506,65.0,2,1.0,1.0,t,t
3544964,45.0,2,1.0,1.0,t,t
7763298,80.0,4,1.0,1.0,f,t
5873892,50.0,2,1.0,1.0,f,t
41401,89.0,4,1.0,1.0,f,t
6646985,35.0,1,1.0,2.0,f,t
3582883,55.0,2,1.0,2.0,f,t
6939472,35.0,1,1.0,2.0,f,t
4518037,35.0,1,1.0,1.0,f,t
3951768,58.0,2,1.0,1.0,f,t
7007598,170.0,6,3.0,2.5,f,t
7800238,85.0,2,1.0,1.0,f,t
4581256,38.0,1,1.0,1.0,f,t
4163851,104.0,3,2.0,2.5,f,t
479653,150.0,10,4.0,2.0,f,t
6647442,55.0,2,1.0,2.0,f,t
7247518,130.0,2,1.0,1.0,f,t
6831239,38.0,1,1.0,1.0,f,t
108765,122.0,2,1.0,1.0,t,t
8174943,55.0,2,1.0,1.0,f,t
6360895,109.0,6,3.0,1.0,t,t
6363765,199.0,6,2.0,1.0,f,t
6183330,100.0,4,1.0,1.0,f,t
2612025,45.0,2,1.0,1.0,f,t
7630155,80.0,2,1.0,1.0,f,t
8118346,80.0,1,1.0,1.0,f,t
6105021,99.0,2,0.0,1.0,f,t
10299108,58.0,2,1.0,1.0,f,t
6626493,69.0,2,1.0,1.0,t,t
573942,65.0,2,1.0,3.0,f,t
9314106,38.0,2,1.0,1.0,f,t
9814376,60.0,2,1.0,1.0,f,t
9564093,60.0,2,1.0,1.0,f,t
1652107,175.0,8,3.0,1.0,f,t
609252,280.0,4,1.0,1.0,f,t
942490,80.0,5,1.0,1.0,f,t
8653722,85.0,2,0.0,1.0,f,t
7562591,215.0,6,3.0,2.0,f,t
9636238,120.0,2,1.0,1.0,f,t
823989,105.0,6,2.0,1.0,f,t
7596934,90.0,2,0.0,1.0,f,t
6832592,125.0,6,2.0,1.0,f,t
3922853,105.0,4,2.0,1.0,t,t
9475641,98.0,6,3.0,2.5,t,t
8718936,44.0,1,1.0,1.0,f,t
9075558,34.0,2,1.0,1.0,f,t
671828,50.0,1,1.0,2.5,f,t
6660186,85.0,2,1.0,1.5,t,t
716829,62.0,1,1.0,1.0,f,t
3916050,49.0,1,1.0,1.0,f,t
2187906,50.0,2,1.0,0.5,f,t
9091301,50.0,2,1.0,1.0,f,t
9048584,70.0,2,1.0,1.0,f,t
7382368,40.0,2,1.0,1.0,f,t
5278993,40.0,2,1.0,1.0,f,t
8717758,38.0,1,1.0,1.0,f,t
10299195,26.0,1,1.0,1.0,f,t
7064681,25.0,2,1.0,1.0,f,t
1935439,49.0,2,1.0,2.0,f,t
5931372,129.0,6,2.0,1.5,f,t
1984692,175.0,5,2.0,2.0,f,t
4360604,42.0,2,1.0,1.0,t,t
9712348,126.0,4,2.0,1.5,f,t
7151107,299.0,6,3.0,3.5,f,t
7935437,99.0,5,1.0,1.0,f,t
6364753,175.0,4,2.0,1.5,f,t
7952032,125.0,4,1.0,1.0,f,t
6166307,120.0,3,1.0,1.0,t,t
3282760,42.0,2,1.0,1.0,f,t
6411259,56.0,2,1.0,1.0,t,t
670262,55.0,1,1.0,1.0,f,t
8411663,55.0,2,1.0,1.5,f,t
6926511,235.0,6,2.0,2.0,f,t
9908591,100.0,4,1.0,1.0,f,t
5640722,60.0,2,1.0,1.0,t,t
6701018,67.0,4,1.0,1.0,f,t
3653575,95.0,4,1.0,1.0,f,t
7647221,115.0,5,2.0,2.0,f,t
3637180,50.0,2,1.0,1.0,f,t
6215199,199.0,6,3.0,2.0,f,t
714043,86.0,3,1.0,1.0,f,t
3890990,175.0,7,2.0,1.0,f,t
4038347,55.0,1,1.0,1.0,f,t
523883,68.0,2,1.0,1.0,f,t
4111954,60.0,2,1.0,1.0,f,t
4693488,90.0,2,1.0,1.0,t,t
5127136,139.0,8,3.0,1.5,t,t
7674720,51.0,2,1.0,1.0,f,t
8028801,50.0,2,1.0,1.0,f,t
9050781,115.0,4,2.0,1.0,f,t
178844,80.0,3,1.0,1.0,f,t
8034871,95.0,2,1.0,1.0,f,t
3208330,85.0,2,1.0,2.0,f,t
9492036,75.0,3,1.0,1.0,f,t
4863533,100.0,5,2.0,1.0,f,t
4360485,63.0,2,1.0,1.0,t,t
8194286,100.0,4,2.0,1.0,f,t
5524847,135.0,5,2.0,1.0,f,t
9236814,125.0,4,2.0,2.0,f,t
8483744,69.0,4,1.0,1.0,f,t
609421,280.0,4,1.0,1.0,f,t
3543247,160.0,4,1.0,1.0,t,t
4567243,75.0,4,1.0,1.0,f,t
749758,98.0,5,3.0,1.0,f,t
4854767,109.0,3,2.0,1.0,f,t
8129537,125.0,5,3.0,1.0,f,t
5014835,225.0,5,4.0,2.0,f,t
421168,69.0,2,1.0,1.0,t,t
58503,75.0,4,2.0,1.0,f,t
7881802,300.0,10,4.0,3.0,f,t
9562586,60.0,2,1.0,1.0,f,t
10340165,43.0,2,1.0,1.0,f,t
370361,85.0,2,1.0,1.0,t,t
3753645,110.0,2,1.0,1.0,f,t
3535171,52.0,2,1.0,1.0,f,t
2037250,100.0,2,1.0,1.0,t,t
2605975,50.0,1,1.0,1.0,f,t
4825472,35.0,2,1.0,1.0,f,t
5500398,66.0,2,1.0,1.0,f,t
587584,99.0,4,2.0,1.0,f,t
1220816,89.0,7,2.0,1.0,f,t
354453,150.0,4,2.0,1.0,f,t
9576550,90.0,1,1.0,1.0,f,t
3793790,45.0,2,1.0,1.0,t,t
9013210,60.0,2,1.0,1.5,f,t
9863457,50.0,2,1.0,1.0,f,t
23356,215.0,10,3.0,2.0,f,t
6425537,138.0,2,0.0,1.0,f,t
7921453,375.0,4,0.0,1.0,f,t
8634897,270.0,6,3.0,2.5,f,t
3604931,495.0,9,5.0,4.0,f,t
6937492,165.0,4,2.0,1.5,t,t
1048798,129.0,4,1.0,2.0,t,t
613020,75.0,2,1.0,1.0,t,t
9109293,80.0,2,1.0,1.0,f,t
6215943,177.0,7,3.0,1.5,f,t
4069543,85.0,5,1.0,1.5,t,t
3986788,87.0,2,1.0,1.0,f,t
3968416,78.0,2,1.0,1.0,t,t
1806899,60.0,2,1.0,1.5,t,t
6168769,80.0,2,1.0,1.0,f,t
8187592,180.0,4,2.0,2.5,f,t
1925661,39.0,2,1.0,1.0,f,t
4760968,60.0,2,1.0,1.0,t,t
3953365,42.0,1,1.0,1.0,f,t
4909327,126.0,2,1.0,1.5,t,t
7828509,60.0,1,1.0,1.0,f,t
4903296,99.0,2,1.0,1.0,f,t
1323634,89.0,3,1.0,2.0,f,t
571640,79.0,3,1.0,1.0,f,t
613151,169.0,6,1.0,1.0,f,t
278192,79.0,3,1.0,1.0,f,t
571651,69.0,2,1.0,1.0,f,t
7883181,60.0,1,1.0,1.0,f,t
7718139,65.0,4,1.0,0.5,f,t
6572501,260.0,4,2.0,2.0,f,t
4668327,100.0,2,1.0,1.5,t,t
7636185,90.0,3,0.0,1.0,f,t
6421243,59.0,2,1.0,1.0,f,t
5580773,70.0,3,2.0,1.0,f,t
8737284,65.0,3,1.0,1.0,f,t
958475,85.0,6,2.0,1.0,t,t
8605841,74.0,4,1.0,1.0,f,t
7500728,99.0,2,0.0,1.0,f,t
606297,399.0,14,5.0,3.0,f,t
9094366,300.0,6,3.0,2.5,f,t
7096107,65.0,2,1.0,0.5,f,t
9496612,79.0,2,1.0,1.0,f,t
8785768,75.0,2,1.0,1.0,f,t
143580,75.0,2,1.0,1.0,f,t
611500,219.0,8,3.0,2.0,f,t
264829,165.0,7,2.0,1.0,f,t
1856851,87.0,2,1.0,1.5,f,t
1317919,169.0,6,2.0,2.0,f,t
392140,75.0,2,1.0,1.0,f,t
3139972,30.0,1,1.0,1.0,f,t
10020221,55.0,2,1.0,1.0,f,t
8759443,45.0,2,1.0,1.0,f,t
6317449,50.0,1,1.0,1.0,f,t
6416765,149.0,6,2.0,2.0,f,t
5056580,99.0,2,1.0,1.0,t,t
6793490,69.0,3,1.0,1.0,f,t
2069917,69.0,3,1.0,1.0,f,t
3258585,80.0,2,1.0,1.0,t,t
815017,55.0,2,1.0,1.0,f,t
6610942,75.0,2,1.0,1.0,f,t
5365612,50.0,2,1.0,1.0,f,t
1556170,69.0,3,1.0,1.0,f,t
2486612,112.0,5,1.0,1.0,f,t
7748778,150.0,3,1.0,1.0,f,t
6872650,65.0,3,1.0,1.0,f,t
7634011,104.0,6,3.0,1.0,f,t
1898511,60.0,1,1.0,1.5,f,t
8067053,60.0,2,1.0,1.0,f,t
1872885,105.0,1,1.0,2.5,f,t
6561379,144.0,5,2.0,1.0,f,t
265901,69.0,2,1.0,1.0,f,t
392779,108.0,4,2.0,1.0,f,t
202174,159.0,4,1.0,2.0,f,t
7853358,85.0,4,2.0,1.0,f,t
2197168,135.0,4,2.0,1.0,t,t
4075152,89.0,2,1.0,1.0,f,t
5593399,120.0,3,1.0,1.0,f,t
366301,70.0,3,1.0,1.0,f,t
6644628,150.0,2,1.0,1.5,f,t
3593582,120.0,5,2.0,2.5,f,t
6716620,65.0,2,1.0,0.5,f,t
6796066,60.0,1,1.0,1.0,f,t
3977450,36.0,1,1.0,1.0,f,t
793629,95.0,2,1.0,1.0,f,t
9110410,88.0,2,1.0,1.0,f,t
5705161,75.0,3,1.0,1.0,t,t
8596938,130.0,6,2.0,1.0,f,t
5364119,63.0,2,1.0,1.0,t,t
6211882,60.0,2,1.0,1.0,t,t
4374326,37.0,1,1.0,1.0,f,t
7887651,85.0,2,1.0,1.0,t,t
9013441,85.0,2,1.0,1.0,f,t
7362757,84.0,4,1.0,1.0,t,t
9609152,275.0,5,2.0,1.0,f,t
4639040,39.0,1,1.0,1.0,f,t
2586350,105.0,5,1.0,1.0,t,t
6482409,105.0,3,0.0,0.5,t,t
8089214,40.0,1,1.0,1.0,f,t
8409975,34.0,2,1.0,1.0,f,t
8409926,35.0,3,1.0,1.0,f,t
6107518,65.0,2,1.0,1.0,f,t
9797000,75.0,4,1.0,1.0,f,t
5242148,199.0,12,4.0,3.0,f,t
3372535,45.0,2,1.0,1.0,f,t
995443,85.0,2,1.0,1.0,f,t
3279728,150.0,5,3.0,2.5,f,t
8446766,41.0,3,1.0,1.0,f,t
9733841,45.0,2,1.0,1.0,f,t
5852034,99.0,4,1.0,1.0,f,t
1851837,95.0,3,1.0,1.0,f,t
7324041,79.0,4,0.0,1.0,t,t
4105081,70.0,2,1.0,1.0,f,t
8474605,50.0,2,1.0,1.0,f,t
5682,48.0,2,1.0,1.0,f,t
2737012,65.0,2,1.0,1.0,t,t
8743202,55.0,2,1.0,1.0,f,t
1003890,99.0,6,3.0,1.0,f,t
8446120,150.0,1,1.0,1.0,f,t
8153673,110.0,3,1.0,1.0,f,t
7936712,120.0,4,2.0,2.0,t,t
2642359,49.0,2,1.0,1.0,f,t
6528342,244.0,6,4.0,2.0,f,t
9820818,125.0,5,2.0,1.0,f,t
8754180,175.0,8,3.0,2.0,f,t
8904766,38.0,2,1.0,1.0,f,t
3186785,70.0,6,1.0,1.0,t,t
1885801,150.0,4,1.0,1.0,f,t
8006745,65.0,4,3.0,2.0,f,t
7013085,99.0,4,2.0,1.0,f,t
6546748,295.0,6,3.0,3.0,f,t
4526737,95.0,2,1.0,1.0,t,t
3335,120.0,4,2.0,1.0,f,t
4735761,45.0,4,1.0,1.0,f,t
1672979,68.0,2,1.0,2.0,f,t
7388899,55.0,2,1.0,1.0,f,t
8052307,40.0,2,1.0,1.0,f,t
9068366,36.0,2,1.0,1.0,f,t
6117473,48.0,2,1.0,1.0,f,t
8541389,90.0,2,1.0,1.0,f,t
7745016,50.0,2,1.0,1.0,f,t
6557297,60.0,2,1.0,1.0,t,t
1263470,100.0,2,1.0,1.0,f,t
7415378,200.0,14,2.0,2.0,t,t
8849596,42.0,2,1.0,1.0,f,t
7902382,35.0,2,1.0,1.0,f,t
4772997,67.0,2,1.0,1.0,t,t
4708075,55.0,2,1.0,1.0,f,t
3859882,65.0,2,1.0,1.0,f,t
4711069,169.0,12,4.0,3.0,f,t
7713043,75.0,2,0.0,0.0,f,t
174636,88.0,3,1.0,1.0,f,t
8195348,60.0,2,1.0,1.0,f,t
7902068,35.0,2,1.0,1.0,f,t
4832481,57.0,2,1.0,1.0,t,t
7902268,37.0,2,1.0,1.0,f,t
4559222,60.0,2,1.0,1.0,f,t
7902330,39.0,2,1.0,1.0,f,t
6249164,42.0,1,1.0,1.0,t,t
5192122,79.0,3,1.0,1.0,f,t
8901863,118.0,2,1.0,1.0,f,t
2027236,60.0,2,1.0,1.0,f,t
3673011,69.0,2,1.0,1.0,t,t
6577295,69.0,2,1.0,1.0,f,t
4384000,300.0,5,2.0,2.5,f,t
3147706,65.0,3,1.0,1.0,f,t
1900698,50.0,2,1.0,1.5,f,t
4157572,65.0,2,1.0,1.5,t,t
8886847,100.0,2,1.0,1.0,f,t
3642289,65.0,2,1.0,1.0,t,t
3022564,90.0,2,0.0,1.0,t,t
2203983,80.0,2,0.0,1.0,f,t
215882,99.0,2,1.0,1.0,t,t
491958,75.0,4,1.0,1.0,f,t
190984,110.0,2,1.0,1.0,f,t
1599856,125.0,6,2.0,1.0,f,t
1223644,90.0,3,1.0,1.0,t,t
3246706,40.0,2,1.0,1.5,f,t
1305009,50.0,2,1.0,1.0,f,t
8952253,97.0,6,3.0,2.5,f,t
4041868,195.0,10,3.0,2.0,f,t
8845310,100.0,4,2.0,1.0,t,t
7750477,195.0,9,3.0,2.5,f,t
7938941,150.0,4,2.0,2.0,f,t
2721575,95.0,2,1.0,1.0,t,t
1738425,72.0,2,1.0,1.5,t,t
2471659,100.0,2,1.0,1.0,f,t
6078382,55.0,2,1.0,1.0,t,t
7585688,65.0,3,1.0,1.0,f,t
3120652,124.0,5,2.0,1.0,f,t
4922836,70.0,2,1.0,1.0,f,t
1433440,65.0,2,1.0,1.0,f,t
2980762,65.0,2,1.0,1.0,f,t
1733747,72.0,2,1.0,1.5,t,t
1455269,115.0,6,3.0,1.0,t,t
1457330,220.0,6,3.0,2.0,f,t
7420488,45.0,1,1.0,1.0,t,t
8902887,90.0,3,1.0,1.0,f,t
5175464,90.0,2,0.0,1.0,f,t
7411863,25.0,1,1.0,2.5,f,t
2856806,175.0,6,3.0,2.5,f,t
693956,150.0,6,3.0,2.5,f,t
5682316,85.0,3,1.0,1.0,t,t
8597800,49.0,4,1.0,1.5,f,t
4707171,110.0,7,2.0,1.0,f,t
9138392,59.0,4,2.0,1.0,f,t
7417852,65.0,2,1.0,1.0,t,t
9597947,70.0,2,1.0,2.0,f,t
7262142,65.0,2,1.0,1.0,t,t
7615170,85.0,2,1.0,1.0,f,t
609610,90.0,2,1.0,1.0,f,t
8326413,70.0,2,1.0,1.0,f,t
4833820,175.0,4,2.0,1.5,f,t
7480196,199.0,6,3.0,1.0,f,t
8774504,109.0,8,3.0,2.0,f,t
8627921,70.0,4,1.0,1.0,f,t
788146,58.0,2,1.0,1.5,f,t
9217446,35.0,2,1.0,1.0,f,t
2016613,300.0,8,4.0,3.0,f,t
2695493,95.0,2,1.0,1.0,t,t
9063355,50.0,1,1.0,1.0,f,t
7922663,49.0,2,1.0,1.0,f,t
9415562,55.0,1,1.0,1.0,f,t
9075656,49.0,2,1.0,1.0,f,t
9710851,40.0,2,1.0,0.0,f,t
1983713,95.0,4,1.0,1.0,f,t
7363727,70.0,2,1.0,1.0,t,t
10022421,74.0,2,1.0,1.0,f,t
6274351,90.0,1,1.0,1.0,f,t
777159,150.0,7,3.0,3.0,t,t
3922845,175.0,4,4.0,1.5,f,t
674113,42.0,1,1.0,1.0,f,t
8053128,59.0,2,1.0,1.5,t,t
7534300,125.0,3,1.0,2.0,f,t
1009838,85.0,3,1.0,1.0,f,t
9823290,80.0,2,1.0,1.0,f,t
5194332,125.0,3,0.0,1.0,t,t
841274,90.0,5,1.0,1.0,f,t
8904748,125.0,5,2.0,2.0,f,t
8734809,70.0,4,1.0,1.0,f,t
7562331,95.0,4,1.0,1.0,f,t
4461706,99.0,2,1.0,1.0,t,t
3890786,155.0,6,2.0,1.0,f,t
8474253,80.0,2,1.0,1.0,f,t
5559063,140.0,4,2.0,1.5,f,t
4126284,50.0,2,1.0,1.5,f,t
1209447,139.0,6,3.0,2.0,f,t
4364285,126.0,5,2.0,1.5,f,t
6716874,105.0,2,1.0,1.0,t,t
4659824,150.0,6,2.0,1.0,f,t
3677729,80.0,2,1.0,1.0,t,t
1097520,92.0,2,1.0,1.5,f,t
2898954,69.0,2,1.0,1.0,t,t
826436,75.0,2,1.0,1.0,f,t
774659,105.0,3,1.0,1.0,f,t
3849918,150.0,6,2.0,1.0,f,t
7382303,150.0,2,1.0,1.0,t,t
5376433,54.0,2,1.0,1.0,f,t
1750681,52.0,2,1.0,1.0,f,t
7229312,150.0,4,2.0,1.0,t,t
2520890,80.0,2,1.0,1.0,f,t
8391954,200.0,4,2.0,1.0,f,t
797358,68.0,2,1.0,1.0,t,t
7922013,49.0,2,1.0,1.0,f,t
7956337,39.0,2,1.0,1.0,f,t
2686659,95.0,3,1.0,1.0,f,t
755613,89.0,2,1.0,1.0,f,t
1758935,62.0,2,1.0,1.0,f,t
8474294,81.0,4,2.0,2.0,f,t
3904056,70.0,2,0.0,1.0,f,t
7914021,110.0,2,1.0,1.0,f,t
9364302,200.0,6,3.0,2.0,f,t
8196883,100.0,6,2.0,2.5,f,t
7938153,63.0,2,1.0,1.0,f,t
2763078,70.0,3,1.0,1.0,f,t
3258213,60.0,2,1.0,1.0,t,t
7809455,39.0,2,1.0,1.0,t,t
8409949,36.0,2,1.0,1.0,f,t
2150760,100.0,2,0.0,1.0,f,t
5424448,250.0,6,3.0,2.0,f,t
1606171,38.0,2,1.0,1.0,f,t
136480,65.0,2,1.0,1.0,f,t
4863369,68.0,2,1.0,1.0,t,t
7547290,110.0,4,2.0,1.0,f,t
5918259,100.0,2,1.0,1.0,t,t
5804875,99.0,5,2.0,1.0,f,t
8409941,34.0,2,1.0,1.0,f,t
8409969,41.0,2,1.0,1.0,f,t
9170870,98.0,4,1.0,1.0,f,t
6168975,188.0,5,2.0,2.0,t,t
7263506,85.0,3,0.0,1.0,f,t
7037522,80.0,2,0.0,1.0,f,t
1416763,150.0,8,4.0,1.5,f,t
3726391,160.0,5,3.0,2.0,t,t
10188794,99.0,2,1.0,1.0,f,t
3488436,75.0,4,1.0,1.0,f,t
1277033,75.0,4,1.0,1.0,f,t
5241195,65.0,5,1.0,1.0,f,t
2736961,95.0,3,0.0,1.0,f,t
4716486,90.0,4,1.0,1.0,f,t
7386675,250.0,7,2.0,1.0,f,t
5240694,115.0,8,1.0,1.0,f,t
8566501,93.0,4,1.0,1.5,f,t
7402861,45.0,2,1.0,1.0,f,t
741699,168.0,4,2.0,1.0,t,t
6108006,127.0,2,1.0,1.0,t,t
8409962,35.0,2,1.0,1.0,f,t
5834820,65.0,2,1.0,1.0,t,t
6741135,279.0,7,3.0,3.5,f,t
6555393,93.0,4,1.0,1.0,f,t
67270,65.0,2,1.0,1.0,f,t
7005538,150.0,8,4.0,2.0,t,t
1827586,375.0,8,3.0,2.0,f,t
7900497,85.0,2,0.0,1.0,f,t
8157486,50.0,2,1.0,1.5,f,t
4809486,55.0,2,1.0,1.0,f,t
9849122,35.0,2,1.0,1.0,f,t
9351911,85.0,2,1.0,1.5,f,t
3993960,75.0,2,1.0,1.0,t,t
8989807,70.0,3,2.0,1.5,f,t
5299060,65.0,2,1.0,1.0,f,t
3115801,99.0,2,1.0,1.0,t,t
9153365,75.0,4,2.0,1.0,f,t
10015967,100.0,2,1.0,1.0,f,t
284480,129.0,4,2.0,1.0,f,t
4916433,80.0,4,1.0,1.5,f,t
1732441,85.0,3,1.0,1.0,t,t
2652941,95.0,3,1.0,1.0,f,t
2809796,69.0,3,0.0,1.0,t,t
9477539,42.0,2,1.0,1.0,f,t
4479426,70.0,2,1.0,1.0,t,t
8276416,55.0,2,1.0,1.0,f,t
486344,47.0,1,1.0,1.5,f,t
1980395,148.0,6,2.0,2.5,f,t
7239217,95.0,4,0.0,1.0,f,t
1328159,49.0,2,1.0,2.5,f,t
5838129,65.0,2,1.0,1.0,t,t
9664395,50.0,3,1.0,1.0,f,t
4681687,58.0,2,0.0,1.0,f,t
4264012,55.0,2,1.0,1.5,f,t
445199,129.0,5,2.0,1.0,t,t
7514366,95.0,3,2.0,1.0,f,t
5236979,49.0,3,1.0,1.0,f,t
8555304,85.0,2,1.0,1.0,f,t
8847951,100.0,4,2.0,1.0,f,t
3124383,59.0,2,1.0,1.0,f,t
5863446,55.0,2,1.0,1.0,f,t
9155422,55.0,1,1.0,1.0,f,t
5047188,51.0,2,1.0,1.0,f,t
5825701,200.0,8,4.0,2.0,t,t
5499882,100.0,5,2.0,1.0,t,t
7529124,79.0,2,0.0,1.0,f,t
7995944,90.0,2,1.0,1.0,f,t
5538874,30.0,1,1.0,1.0,t,t
4941356,35.0,1,1.0,1.0,f,t
7679928,45.0,2,1.0,1.0,f,t
10385,60.0,2,1.0,1.0,f,t
4507137,50.0,1,1.0,0.0,f,t
7653539,95.0,5,1.0,1.0,f,t
5863558,64.0,2,1.0,1.0,f,t
8472954,51.0,4,1.0,1.0,f,t
7952930,75.0,4,1.0,1.0,f,t
8556665,94.0,4,2.0,2.0,f,t
5500752,100.0,2,1.0,1.0,t,t
9048029,90.0,3,1.0,1.0,f,t
4423130,69.0,3,1.0,1.0,f,t
8473056,139.0,8,3.0,1.0,f,t
2071305,55.0,1,1.0,1.0,t,t
817115,50.0,3,1.0,1.0,f,t
6895132,120.0,3,1.0,1.0,f,t
8255196,59.0,2,1.0,2.0,f,t
5051529,135.0,8,3.0,2.0,f,t
5337848,110.0,2,1.0,1.0,t,t
20868,137.0,6,2.0,1.0,f,t
8385444,67.0,4,1.0,1.0,f,t
637326,110.0,4,1.0,1.0,t,t
6557767,65.0,2,1.0,1.0,t,t
4869458,37.0,1,1.0,1.0,f,t
5319948,65.0,2,1.0,1.0,t,t
7638282,130.0,2,1.0,1.0,f,t
11411,60.0,2,1.0,1.0,f,t
723846,79.0,3,0.0,1.0,f,t
10104370,72.0,4,2.0,1.0,f,t
5041669,95.0,4,1.0,1.0,f,t
2197982,80.0,2,0.0,1.0,t,t
10695,109.0,4,1.0,1.0,f,t
6005222,50.0,3,1.0,1.0,f,t
3317940,85.0,2,1.0,1.0,t,t
8099917,115.0,4,2.0,1.0,f,t
8617171,98.0,6,2.0,1.0,f,t
4181226,109.0,2,1.0,1.0,f,t
7074024,28.0,1,1.0,1.0,f,t
2729077,39.0,1,1.0,2.5,f,t
7483750,63.0,2,1.0,1.0,f,t
9030929,35.0,3,1.0,1.0,f,f
1764233,42.0,1,1.0,1.0,f,t
6218849,29.0,2,1.0,2.0,f,t
4030600,70.0,2,1.0,1.0,f,t
4637801,74.0,2,1.0,1.0,f,t
2056276,75.0,1,1.0,1.0,f,t
6214998,85.0,2,1.0,1.0,f,t
9168049,50.0,2,1.0,2.0,f,t
10211928,125.0,2,1.0,1.0,f,t
387464,93.0,2,1.0,1.0,f,t
53867,86.0,3,1.0,1.0,f,t
3146212,80.0,4,1.0,1.0,t,t
107046,280.0,8,4.0,2.0,t,t
4629020,138.0,6,2.0,1.0,f,t
4324317,100.0,2,0.0,1.0,f,t
6629278,45.0,2,1.0,1.0,f,t
8958290,39.0,2,1.0,1.0,f,t
6676926,127.0,6,2.0,1.0,t,t
7934356,110.0,3,2.0,1.0,f,t
4701141,40.0,2,1.0,1.0,f,t
7274556,40.0,1,1.0,1.5,t,t
9186681,90.0,3,1.0,1.0,f,t
6907671,125.0,4,1.0,1.0,f,t
1534622,39.0,1,1.0,1.0,f,t
6627129,80.0,3,1.0,1.0,f,t
1750010,325.0,8,3.0,2.5,f,t
5805162,95.0,4,2.0,1.0,t,t
1136522,115.0,6,1.0,1.0,f,t
4892529,245.0,8,3.0,1.0,f,t
2420536,69.0,4,1.0,1.0,f,t
6612940,129.0,3,1.0,1.0,f,t
5471427,28.0,2,1.0,1.0,f,t
8714974,49.0,1,1.0,1.0,f,t
8101791,110.0,2,1.0,1.0,f,t
6599960,105.0,3,1.0,1.0,f,t
8002965,38.0,1,1.0,1.0,f,t
8715320,130.0,4,2.0,1.0,f,t
9632775,39.0,1,1.0,1.0,f,t
5413564,80.0,4,2.0,2.0,f,t
5340242,110.0,3,1.0,1.0,f,t
3676779,100.0,4,1.0,1.0,f,t
9157232,50.0,1,1.0,2.0,f,t
4208555,75.0,4,1.0,1.0,t,t
7026898,85.0,3,1.0,1.0,t,t
3766055,70.0,2,1.0,1.0,f,t
8091417,95.0,4,2.0,1.0,f,t
8253758,50.0,2,1.0,1.0,f,t
3126153,115.0,2,1.0,1.0,f,t
3434459,45.0,1,1.0,1.5,t,t
7245586,60.0,2,1.0,2.0,f,t
5959816,95.0,2,1.0,1.0,t,t
3852117,39.0,3,0.0,0.5,f,t
7350992,88.0,2,0.0,1.0,t,t
3812725,175.0,8,3.0,3.0,f,t
4288801,80.0,2,1.0,1.0,f,t
5473498,35.0,2,1.0,1.0,f,t
5057466,84.0,4,1.0,1.0,t,t
1541705,49.0,1,1.0,1.0,f,t
7110923,196.0,6,3.0,2.0,f,t
9067268,55.0,2,1.0,2.0,f,t
7500000,120.0,4,2.0,1.5,f,t
2556794,55.0,2,0.0,1.0,f,t
6348159,60.0,2,1.0,1.0,f,t
5941598,129.0,5,2.0,1.0,f,t
3206305,90.0,3,1.0,1.0,t,t
3531616,70.0,2,1.0,1.0,t,t
3404700,65.0,2,1.0,1.0,f,t
533443,55.0,2,1.0,1.0,t,t
6214517,120.0,3,1.0,1.0,f,t
8036620,525.0,8,4.0,3.5,f,t
8152764,99.0,4,1.0,1.0,t,t
6837751,90.0,1,1.0,1.5,t,t
2459519,750.0,10,6.0,4.0,t,t
4940379,250.0,6,3.0,2.0,f,t
2413338,125.0,2,1.0,1.0,f,t
2332949,380.0,10,4.0,3.0,f,t
6543683,130.0,2,1.0,1.5,t,t
4340410,135.0,2,1.0,1.0,f,t
7003848,257.0,4,2.0,2.0,f,t
3479851,90.0,3,1.0,1.0,f,t
5104918,160.0,5,2.0,1.0,f,t
1386306,66.0,2,1.0,1.0,t,t
486829,65.0,2,1.0,1.0,t,t
3604904,60.0,2,1.0,1.0,f,t
1450262,295.0,4,2.0,3.0,t,t
9995551,79.0,2,0.0,1.0,f,t
8849095,250.0,8,4.0,2.0,f,t
7742525,58.0,2,1.0,1.0,t,t
4550199,250.0,6,3.0,2.0,f,t
2822984,50.0,3,1.0,1.0,f,t
202260,89.0,2,1.0,1.0,t,t
8597687,47.0,2,1.0,1.0,f,t
2309250,189.0,5,3.0,1.0,f,t
